13_probes	n18	E<O<E<E<O<Z>>>>>
13_probes	n19	O<O<E<E<O<Z>>>>>
13_probes	n20	E<E<O<E<O<Z>>>>>
13_probes	n21	O<E<O<E<O<Z>>>>>
13_probes	n22	E<O<O<E<O<Z>>>>>
13_probes	n23	O<O<O<E<O<Z>>>>>
13_probes	n24	E<E<E<O<O<Z>>>>>
13_probes	n25	O<E<E<O<O<Z>>>>>
13_probes	n26	E<O<E<O<O<Z>>>>>
13_probes	n27	O<O<E<O<O<Z>>>>>
13_probes	n28	E<E<O<O<O<Z>>>>>
13_probes	n29	O<E<O<O<O<Z>>>>>
13_probes	n30	E<O<O<O<O<Z>>>>>
13_probes	n31	O<O<O<O<O<Z>>>>>
13_probes	n32	E<E<E<E<E<O<Z>>>>>>
13_probes	n33	O<E<E<E<E<O<Z>>>>>>
13_probes	n34	E<O<E<E<E<O<Z>>>>>>
13_probes	n35	O<O<E<E<E<O<Z>>>>>>
13_probes	n36	E<E<O<E<E<O<Z>>>>>>
13_probes	n37	O<E<O<E<E<O<Z>>>>>>
13_probes	n38	E<O<O<E<E<O<Z>>>>>>
13_probes	n39	O<O<O<E<E<O<Z>>>>>>
13_probes	n40	E<E<E<O<E<O<Z>>>>>>
13_probes	n41	O<E<E<O<E<O<Z>>>>>>
13_probes	n42	E<O<E<O<E<O<Z>>>>>>
13_probes	n43	O<O<E<O<E<O<Z>>>>>>
13_probes	n44	E<E<O<O<E<O<Z>>>>>>
13_probes	n45	O<E<O<O<E<O<Z>>>>>>
13_probes	n46	E<O<O<O<E<O<Z>>>>>>
13_probes	n47	O<O<O<O<E<O<Z>>>>>>
13_probes	n48	E<E<E<E<O<O<Z>>>>>>
13_probes	n49	O<E<E<E<O<O<Z>>>>>>
13_probes	n50	E<O<E<E<O<O<Z>>>>>>
13_probes	n51	O<O<E<E<O<O<Z>>>>>>
13_probes	n52	E<E<O<E<O<O<Z>>>>>>
13_probes	n53	O<E<O<E<O<O<Z>>>>>>
13_probes	n54	E<O<O<E<O<O<Z>>>>>>
13_probes	n55	O<O<O<E<O<O<Z>>>>>>
13_probes	n56	E<E<E<O<O<O<Z>>>>>>
13_probes	n57	O<E<E<O<O<O<Z>>>>>>
13_probes	n58	E<O<E<O<O<O<Z>>>>>>
13_probes	n59	O<O<E<O<O<O<Z>>>>>>
13_probes	n60	E<E<O<O<O<O<Z>>>>>>
13_probes	n61	O<E<O<O<O<O<Z>>>>>>
13_probes	n62	E<O<O<O<O<O<Z>>>>>>
13_probes	n63	O<O<O<O<O<O<Z>>>>>>
13_probes	n64	E<E<E<E<E<E<O<Z>>>>>>>
13_probes	n65	O<E<E<E<E<E<O<Z>>>>>>>
13_probes	n66	E<O<E<E<E<E<O<Z>>>>>>>
13_probes	n67	O<O<E<E<E<E<O<Z>>>>>>>
13_probes	n68	E<E<O<E<E<E<O<Z>>>>>>>
13_probes	n69	O<E<O<E<E<E<O<Z>>>>>>>
13_probes	n70	E<O<O<E<E<E<O<Z>>>>>>>
13_probes	n71	O<O<O<E<E<E<O<Z>>>>>>>
13_probes	n72	E<E<E<O<E<E<O<Z>>>>>>>
13_probes	n73	O<E<E<O<E<E<O<Z>>>>>>>
13_probes	n74	E<O<E<O<E<E<O<Z>>>>>>>
13_probes	n75	O<O<E<O<E<E<O<Z>>>>>>>
13_probes	n76	E<E<O<O<E<E<O<Z>>>>>>>
13_probes	n77	O<E<O<O<E<E<O<Z>>>>>>>
13_probes	n78	E<O<O<O<E<E<O<Z>>>>>>>
13_probes	n79	O<O<O<O<E<E<O<Z>>>>>>>
13_probes	n80	E<E<E<E<O<E<O<Z>>>>>>>
13_probes	n81	O<E<E<E<O<E<O<Z>>>>>>>
13_probes	n82	E<O<E<E<O<E<O<Z>>>>>>>
13_probes	n83	O<O<E<E<O<E<O<Z>>>>>>>
13_probes	n84	E<E<O<E<O<E<O<Z>>>>>>>
13_probes	n85	O<E<O<E<O<E<O<Z>>>>>>>
13_probes	n86	E<O<O<E<O<E<O<Z>>>>>>>
13_probes	n87	O<O<O<E<O<E<O<Z>>>>>>>
13_probes	n88	E<E<E<O<O<E<O<Z>>>>>>>
13_probes	n89	O<E<E<O<O<E<O<Z>>>>>>>
13_probes	n90	E<O<E<O<O<E<O<Z>>>>>>>
13_probes	n91	O<O<E<O<O<E<O<Z>>>>>>>
13_probes	n92	E<E<O<O<O<E<O<Z>>>>>>>
13_probes	n93	O<E<O<O<O<E<O<Z>>>>>>>
13_probes	n94	E<O<O<O<O<E<O<Z>>>>>>>
13_probes	n95	O<O<O<O<O<E<O<Z>>>>>>>
13_probes	n96	E<E<E<E<E<O<O<Z>>>>>>>
13_probes	n97	O<E<E<E<E<O<O<Z>>>>>>>
13_probes	n98	E<O<E<E<E<O<O<Z>>>>>>>
13_probes	n99	O<O<E<E<E<O<O<Z>>>>>>>
13_probes	n100	E<E<O<E<E<O<O<Z>>>>>>>
13_probes	n101	O<E<O<E<E<O<O<Z>>>>>>>
13_probes	n102	E<O<O<E<E<O<O<Z>>>>>>>
13_probes	n103	O<O<O<E<E<O<O<Z>>>>>>>
13_probes	n104	E<E<E<O<E<O<O<Z>>>>>>>
13_probes	n105	O<E<E<O<E<O<O<Z>>>>>>>
13_probes	n106	E<O<E<O<E<O<O<Z>>>>>>>
13_probes	n107	O<O<E<O<E<O<O<Z>>>>>>>
13_probes	n108	E<E<O<O<E<O<O<Z>>>>>>>
13_probes	n109	O<E<O<O<E<O<O<Z>>>>>>>
13_probes	n110	E<O<O<O<E<O<O<Z>>>>>>>
13_probes	n111	O<O<O<O<E<O<O<Z>>>>>>>
13_probes	n112	E<E<E<E<O<O<O<Z>>>>>>>
13_probes	n113	O<E<E<E<O<O<O<Z>>>>>>>
13_probes	n114	E<O<E<E<O<O<O<Z>>>>>>>
13_probes	n115	O<O<E<E<O<O<O<Z>>>>>>>
13_probes	n116	E<E<O<E<O<O<O<Z>>>>>>>
13_probes	n117	O<E<O<E<O<O<O<Z>>>>>>>
13_probes	n118	E<O<O<E<O<O<O<Z>>>>>>>
13_probes	n119	O<O<O<E<O<O<O<Z>>>>>>>
13_probes	n120	E<E<E<O<O<O<O<Z>>>>>>>
13_probes	n121	O<E<E<O<O<O<O<Z>>>>>>>
13_probes	n122	E<O<E<O<O<O<O<Z>>>>>>>
13_probes	n123	O<O<E<O<O<O<O<Z>>>>>>>
13_probes	n124	E<E<O<O<O<O<O<Z>>>>>>>
13_probes	n125	O<E<O<O<O<O<O<Z>>>>>>>
13_probes	n126	E<O<O<O<O<O<O<Z>>>>>>>
13_probes	n127	O<O<O<O<O<O<O<Z>>>>>>>
13_probes	n128	E<E<E<E<E<E<E<O<Z>>>>>>>>
13_probes	n129	O<E<E<E<E<E<E<O<Z>>>>>>>>
13_probes	n130	E<O<E<E<E<E<E<O<Z>>>>>>>>
13_probes	cont	Container<Sum<ReprOf<I>
13_probes	s	Warm>
13_probes	s	Warm>
13_probes	r	N0
13_probes	r	N1
13_probes	r	N2
13_probes	r	N3
13_probes	r	N4
13_probes	r	N5
13_probes	r	N6
13_probes	r	N7
13_probes	r	N8
13_probes	r	N9
13_probes	r	N10
13_probes	r	N11
13_probes	r	N12
13_probes	r	N13
13_probes	r	N14
13_probes	r	N15
13_probes	r	N16
13_probes	r	N17
13_probes	r	N18
13_probes	r	N19
13_probes	r	N20
13_probes	r	N21
13_probes	r	N22
13_probes	r	N23
13_probes	r	N24
13_probes	r	N25
13_probes	r	N26
13_probes	r	N27
13_probes	r	N28
13_probes	r	N29
13_probes	r	N30
13_probes	r	N31
13_probes	r	N32
13_probes	r	N33
13_probes	r	N34
13_probes	r	N35
13_probes	r	N36
13_probes	r	N37
13_probes	r	N38
13_probes	r	N39
13_probes	r	N40
13_probes	r	N41
13_probes	r	N42
13_probes	r	N43
13_probes	r	N44
13_probes	r	N45
13_probes	r	N46
13_probes	r	N47
13_probes	r	N48
13_probes	r	N49
13_probes	r	N50
13_probes	r	N51
13_probes	r	N52
13_probes	r	N53
13_probes	r	N54
13_probes	r	N55
13_probes	r	N56
13_probes	r	N57
13_probes	r	N58
13_probes	r	N59
13_probes	r	N60
13_probes	r	N61
13_probes	r	N62
13_probes	r	N63
13_probes	r	N64
13_probes	money	UFixed<13
13_probes	strhandle	UInt<5>
13_probes	product	UFixed<26
13_probes	roomy	UFixed<32
13_probes	toonarrow	UFixed<20
140_probes	w	6
140_probes	f	0
140_probes	w	6
140_probes	f	0
140_probes	w	6
140_probes	f	0
140_probes	w	6
140_probes	f	1
140_probes	w	6
140_probes	f	1
140_probes	w	6
140_probes	f	1
140_probes	w	6
140_probes	f	2
140_probes	w	6
140_probes	f	2
140_probes	w	6
140_probes	f	2
140_probes	w	6
140_probes	f	3
140_probes	w	6
140_probes	f	3
140_probes	w	6
140_probes	f	3
140_probes	w	8
140_probes	f	0
140_probes	w	8
140_probes	f	0
140_probes	w	8
140_probes	f	0
140_probes	w	8
140_probes	f	2
140_probes	w	8
140_probes	f	2
140_probes	w	8
140_probes	f	2
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	2
140_probes	w	4
140_probes	f	2
140_probes	w	6
140_probes	f	0
140_probes	w	6
140_probes	f	0
140_probes	w	6
140_probes	f	2
140_probes	w	6
140_probes	f	2
140_probes	set	==
140_probes	operation	==
140_probes	w	4
140_probes	f	2
140_probes	comparable_joint_classes	24
140_probes	controls	==
140_probes	w	4
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	0
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	1
140_probes	w	4
140_probes	f	2
140_probes	w	4
140_probes	f	2
140_probes	w	4
140_probes	f	2
140_probes	w	4
140_probes	f	2
140_probes	w	4
140_probes	f	2
140_probes	comparable_joint_classes	24
140_probes	controls	==
140_probes	w	4
140_probes	control	==
140_probes	controls	==
140_probes	w	4
140_probes	intermediate	RoundEachStep
140_probes	intermediate	ExactThenRoundOnce
140_probes	controls	==
141_probes	w	6
141_probes	rounding	truncate
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	rounding	floor
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	floor	==
141_probes	f	0:
141_probes	f	1:
141_probes	f	2:
141_probes	f	3:
141_probes	f	4:
141_probes	f	5:
141_probes	rounding	toward
141_probes	zero	==
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	rounding	floor
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	reading	==
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	exhaustively	==
141_probes	w	4
141_probes	mismatches	0
141_probes	w	4
141_probes	mismatches	0
141_probes	w	5
141_probes	mismatches	0
141_probes	w	5
141_probes	mismatches	0
141_probes	w	6
141_probes	mismatches	0
141_probes	w	6
141_probes	mismatches	0
141_probes	w	4
141_probes	mismatches	960
141_probes	w	4
141_probes	mismatches	848
141_probes	w	5
141_probes	mismatches	3968
141_probes	w	5
141_probes	mismatches	3488
141_probes	w	6
141_probes	mismatches	16128
141_probes	w	6
141_probes	mismatches	14144
141_probes	w	6
141_probes	model	==
141_probes	rounding	toward
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	rounding	floor
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	floor	==
141_probes	f	0:
141_probes	f	3:
141_probes	f	5:
141_probes	rounding	toward
141_probes	zero	==
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	rounding	floor
141_probes	f	0
141_probes	f	1
141_probes	f	2
141_probes	f	3
141_probes	f	4
141_probes	f	5
141_probes	arm	==
141_probes	w	6
141_probes	rounding	toward
141_probes	rounding	floor
141_probes	w	6
141_probes	w	4
141_probes	w	4
141_probes	f	0
141_probes	set	{add}
141_probes	w	4
141_probes	f	0
141_probes	set	{add}
141_probes	w	4
141_probes	f	1
141_probes	set	{add}
141_probes	w	4
141_probes	f	1
141_probes	set	{add}
141_probes	w	4
141_probes	f	2
141_probes	set	{add}
141_probes	w	4
141_probes	f	2
141_probes	set	{add}
141_probes	assignments	8
141_probes	shapes	12
141_probes	operations	('add'
141_probes	set	==
141_probes	set	==
141_probes	controls	==
141_probes	set	6
141_probes	assignments	8
141_probes	widths	(2
141_probes	fractions	(0
141_probes	subsets	31
141_probes	set	==
141_probes	w	2
141_probes	w	3
141_probes	w	4
141_probes	w	5
141_probes	subset	==
141_probes	w	2
141_probes	w	2
141_probes	w	3:
141_probes	intermediate	8
141_probes	intermediate	12
141_probes	w	2
141_probes	w	3?
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	w	2
141_probes	w	3
141_probes	f	0
141_probes	f	0
141_probes	f	0
141_probes	f	0
141_probes	f	0
141_probes	f	0
141_probes	axes	==
141_probes	w	3
141_probes	w	4
141_probes	w	5
141_probes	w	6
141_probes	w	6
141_probes	rounding	floor
142_probes	p	-63
142_probes	c	32
142_probes	f	1
142_probes	p	-63
142_probes	c	32
142_probes	f	1
142_probes	p	-255
142_probes	c	-31
142_probes	f	1
142_probes	stepwise	R(R(rnd(ab
142_probes	fused	R(rnd(ab
142_probes	w	6
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	true
142_probes	zero	true
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	true
142_probes	zero	true
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	false
142_probes	zero	false
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	false
142_probes	zero	false
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	true
142_probes	zero	true
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	equivariant	false
142_probes	zero	false
142_probes	signed	false
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	signed	false
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	signed	true
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	signed	true
142_probes	f	0:
142_probes	f	1:
142_probes	f	2:
142_probes	f	3:
142_probes	f	4:
142_probes	f	5:
142_probes	w	4
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	2:
142_probes	seqs	256
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	false
142_probes	n	4:
142_probes	seqs	65536
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	2:
142_probes	seqs	256
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	false
142_probes	n	4:
142_probes	seqs	65536
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	2:
142_probes	seqs	256
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	true
142_probes	n	4:
142_probes	seqs	65536
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	2:
142_probes	seqs	256
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
142_probes	seq	[-8
142_probes	pinned	-7
142_probes	widened	-8
142_probes	signed	true
142_probes	n	4:
142_probes	seqs	65536
142_probes	seq	[-8
142_probes	pinned	-7
142_probes	widened	-8
142_probes	f	1.
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	false
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	false
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
142_probes	signed	true
142_probes	n	1:
142_probes	seqs	16
142_probes	signed	true
142_probes	n	3:
142_probes	seqs	4096
143_probes	w	4
143_probes	f	0:
143_probes	w	4
143_probes	f	1:
143_probes	w	4
143_probes	f	2:
143_probes	w	4
143_probes	f	0:
143_probes	f	0:
143_probes	f	1:
143_probes	f	2:
143_probes	f	0
143_probes	control	==
143_probes	w	4
143_probes	f	2:
143_probes	w	4
143_probes	cell	==
143_probes	f	0/sum
143_probes	f	0/dot
143_probes	f	0/altsum
143_probes	f	1/sum
143_probes	f	1/dot
143_probes	f	1/altsum
143_probes	f	2/sum
143_probes	f	2/dot
143_probes	f	2/altsum
143_probes	controls	==
143_probes	f	0
143_probes	w	6:2
143_probes	w	8:2
143_probes	f	0
143_probes	w	4:2
143_probes	w	6:2
143_probes	f	0
143_probes	w	4:5
143_probes	w	6:5
143_probes	f	0
143_probes	w	6:2
143_probes	w	8:2
143_probes	f	0
143_probes	w	6:2
143_probes	w	8:2
143_probes	f	1
143_probes	w	4:2
143_probes	w	6:2
143_probes	f	1
143_probes	w	4:6
143_probes	w	6:6
143_probes	f	1
143_probes	w	4:2
143_probes	w	6:2
143_probes	f	2
143_probes	w	6:2
143_probes	w	8:2
143_probes	f	2
143_probes	w	4:10
143_probes	w	6:10
143_probes	f	2
143_probes	w	4:24
143_probes	w	6:24
143_probes	f	2
143_probes	w	6:8
143_probes	w	8:8
143_probes	f	2
143_probes	w	6:2
143_probes	w	8:2
143_probes	controls	==
143_probes	src	("/Users/orgrinrt/Dev/clause-dev/arvo/mock/research/"
143_probes	row	re.compile(r"^W=\s*(\d+
143_probes	f	(\d+
143_probes	groups	defaultdict(dict
143_probes	m	ROW.match(line
143_probes	n	int(m.group(1
143_probes	out	[]
143_probes	counts	set(by_w.values(
143_probes	encoding	"utf-8"
143_probes	lines	fh.readlines(
143_probes	groups	parse(lines
143_probes	span	spanning(groups
143_probes	dis	disagreements(groups
143_probes	vals	"
143_probes	w	{w}:{n}"
143_probes	agree	"agree"
143_probes	f	{f}
143_probes	f	{f}
143_probes	n	==
143_probes	controls	=="
143_probes	injected	list(lines
143_probes	w	9
143_probes	f	0
143_probes	inj_groups	parse(injected
143_probes	inj_dis	disagreements(inj_groups
143_probes	caught	any(f
143_probes	op	=
143_probes	__name__	=
143_probes	controls	==
144_probes	dominated	True
144_probes	selectable	False
144_probes	n	320080
144_probes	arms	7
144_probes	nondominated	6
144_probes	selectable	4
144_probes	cost	(10
144_probes	wins	55720
144_probes	pareto	Y
144_probes	t	0
144_probes	cost	(26
144_probes	wins	4515
144_probes	pareto	Y
144_probes	t	-175/32
144_probes	cost	(14
144_probes	wins	2270
144_probes	pareto	Y
144_probes	t	-24/5
144_probes	cost	(8
144_probes	wins	52
144_probes	pareto	Y
144_probes	t	-2
144_probes	cost	(31/2
144_probes	wins	18044
144_probes	pareto	Y
144_probes	t	-105/23
144_probes	cost	(40
144_probes	wins	0
144_probes	pareto	n
144_probes	t	50/3
144_probes	cost	(10
144_probes	wins	0
144_probes	pareto	Y
144_probes	t	0
144_probes	arms	7
144_probes	nondominated	6
144_probes	selectable	4
144_probes	cost	(34
144_probes	wins	20102
144_probes	pareto	Y
144_probes	t	0
144_probes	cost	(30
144_probes	wins	3514
144_probes	pareto	Y
144_probes	t	-175/32
144_probes	cost	(11
144_probes	wins	4153
144_probes	pareto	Y
144_probes	t	-266/43
144_probes	cost	(9
144_probes	wins	683
144_probes	pareto	Y
144_probes	t	-2360/379
144_probes	cost	(31/2
144_probes	wins	52149
144_probes	pareto	Y
144_probes	t	-332957/22487
144_probes	cost	(40
144_probes	wins	0
144_probes	pareto	n
144_probes	t	65125/4023
144_probes	cost	(34
144_probes	wins	0
144_probes	pareto	Y
144_probes	t	0
144_probes	pareto	6
144_probes	cells	5
144_probes	pareto	6
144_probes	cells	5
144_probes	wins	['scalar-widened
144_probes	pareto	5
144_probes	cells	5
144_probes	gap	0
144_probes	wins	['scalar-widened
144_probes	pareto	5
144_probes	cells	5
144_probes	gap	0
144_probes	pareto	3
144_probes	cells	3
144_probes	gap	0
144_probes	pareto	3
144_probes	cells	2
144_probes	gap	['compromise-C']
144_probes	pareto	Y
144_probes	pareto	Y
144_probes	pareto	Y
144_probes	t	-1
144_probes	vectors	5
144_probes	vectors	5
144_probes	t	0
144_probes	t	-15
144_probes	t	0
144_probes	t	-15
144_probes	pareto	Y
